[0.000000] (-) TimerEvent: {}
[0.000789] (-) JobUnselected: {'identifier': 'rover_hardware'}
[0.001177] (rover_description) JobQueued: {'identifier': 'rover_description', 'dependencies': OrderedDict()}
[0.062509] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2/meshes\n'}
[0.062530] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2/meshes/nist_simple_ramp_120.dae\n'}
[0.062553] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp2/model-1_3.sdf\n'}
[0.062580] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/apollo15_landing_site_1000x1000\n'}
[0.062606] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/apollo15_landing_site_1000x1000/model-1_4.sdf\n'}
[0.062628] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/apollo15_landing_site_1000x1000/model.sdf\n'}
[0.062649] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/apollo15_landing_site_1000x1000/model.config\n'}
[0.062670] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/apollo15_landing_site_1000x1000/materials\n'}
[0.062692] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/apollo15_landing_site_1000x1000/materials/textures\n'}
[0.062713] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/apollo15_landing_site_1000x1000/materials/textures/NAC_DTM_APOLLO15_E261N0036_257x257+7472+2152.png\n'}
[0.062737] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/apollo15_landing_site_1000x1000/materials/textures/AS16-110-18026HR-512x512.jpg\n'}
[0.062759] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture\n'}
[0.062781] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/model.sdf\n'}
[0.062803] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/model.config\n'}
[0.062831] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/materials\n'}
[0.062852] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/materials/textures\n'}
[0.062875] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/materials/textures/AgriBakeLarge.jpg\n'}
[0.062896] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/materials/textures/WoodPlanksWorn33_COL_VAR1_3K.jpg\n'}
[0.062918] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/materials/textures/WoodPlanksWornWhite33_COL_VAR1_3K.jpg\n'}
[0.062940] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/materials/textures/SolarPanelsPolycrystallineTypeBFramedClean001_COL_3K.jpg\n'}
[0.062963] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/materials/textures/MetalCorrugatedIronSheet002_METALNESS_3K_METALNESS.jpg\n'}
[0.062985] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/materials/textures/WoodPlanksWornRed33_COL_VAR1_3K.jpg\n'}
[0.063007] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/meshes\n'}
[0.063029] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cpr_agriculture/meshes/agriculture_world.dae\n'}
[0.063051] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder\n'}
[0.063075] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/model.sdf\n'}
[0.063098] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/model.config\n'}
[0.063122] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/meshes\n'}
[0.063143] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/meshes/cable.mtl\n'}
[0.063208] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/meshes/recorder_handle.obj\n'}
[0.063237] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/meshes/connector.mtl\n'}
[0.063261] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/meshes/recorder_body.mtl\n'}
[0.063284] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/meshes/connector_plug.obj\n'}
[0.063330] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/meshes/connector_socket.obj\n'}
[0.063356] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/meshes/cable.obj\n'}
[0.063380] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_recorder/meshes/recorder_body.obj\n'}
[0.063405] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/ramp.stl\n'}
[0.063428] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2\n'}
[0.063452] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/model.sdf\n'}
[0.063475] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/model.config\n'}
[0.063498] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/materials\n'}
[0.063522] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/materials/textures\n'}
[0.063628] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/materials/textures/rock_texture_1.png\n'}
[0.063655] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/materials/textures/sand_pebbles.png\n'}
[0.063679] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/materials/scripts\n'}
[0.063702] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/materials/scripts/rock_texture_1.material\n'}
[0.063726] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/materials/scripts/sand_pebbles.material\n'}
[0.063749] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes\n'}
[0.063771] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/Emergency_kit.obj\n'}
[0.063796] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/fuel_trail.mtl\n'}
[0.063820] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/damaged_pipe.mtl\n'}
[0.063843] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/damaged_pipe.obj\n'}
[0.063877] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/Astronaut.obj\n'}
[0.063909] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/rocket.mtl\n'}
[0.063933] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/rocket.obj\n'}
[0.064206] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/Astronaut_final.mtl\n'}
[0.064415] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/Toolbox.mtl\n'}
[0.064442] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/gale_crater_patch2.stl\n'}
[0.064466] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/Toolbox.obj\n'}
[0.064489] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/rocket.stl\n'}
[0.064513] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/fuel_trail.obj\n'}
[0.064536] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/dome.obj\n'}
[0.064561] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/dome.mtl\n'}
[0.064597] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/repair_tool.obj\n'}
[0.064621] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/repair_tool.mtl\n'}
[0.064652] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2/meshes/Emergency_kit.mtl\n'}
[0.064675] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/rocks\n'}
[0.064699] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/rocks/rock_medium.sdf\n'}
[0.064722] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/rocks/rock_large.sdf\n'}
[0.064806] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/rocks/rock_small.sdf\n'}
[0.064830] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/fuel_trail\n'}
[0.064853] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/fuel_trail/model.sdf\n'}
[0.064876] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/fuel_trail/model.config\n'}
[0.064900] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cinderblock2\n'}
[0.064937] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cinderblock2/model.sdf\n'}
[0.064960] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cinderblock2/model.config\n'}
[0.064983] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cinderblock2/meshes\n'}
[0.065007] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/cinderblock2/meshes/cinder_block_wide.dae\n'}
[0.065030] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_sensor\n'}
[0.065053] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_sensor/model.sdf\n'}
[0.065076] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_sensor/model.config\n'}
[0.065099] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_sensor/meshes\n'}
[0.065122] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_sensor/meshes/sensor_body.obj\n'}
[0.065159] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/arc_sensor/meshes/sensor_body.mtl\n'}
[0.065184] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/models/gale_crater_patch2.zip\n'}
[0.065207] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/ament_index/resource_index/package_run_dependencies/rover_description\n'}
[0.065230] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/ament_index/resource_index/parent_prefix_path/rover_description\n'}
[0.065252] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/environment/ament_prefix_path.sh\n'}
[0.065275] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/environment/ament_prefix_path.dsv\n'}
[0.065298] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/environment/path.sh\n'}
[0.065322] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/environment/path.dsv\n'}
[0.065346] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/local_setup.bash\n'}
[0.065369] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/local_setup.sh\n'}
[0.065392] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/local_setup.zsh\n'}
[0.065415] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/local_setup.dsv\n'}
[0.065444] (rover_description) StdoutLine: {'line': b'-- Installing: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/package.dsv\n'}
[0.065467] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/ament_index/resource_index/packages/rover_description\n'}
[0.065491] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/cmake/rover_descriptionConfig.cmake\n'}
[0.065514] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/cmake/rover_descriptionConfig-version.cmake\n'}
[0.065536] (rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/remandey/my-programs/rovercore/install/rover_description/share/rover_description/package.xml\n'}
[0.065620] (rover_description) CommandEnded: {'returncode': 0}
[0.078405] (rover_description) JobEnded: {'identifier': 'rover_description', 'rc': 0}
[0.078680] (-) EventReactorShutdown: {}
